$GPGGA,160638.00,4825.075347,N,00428.360194,W,1,11,0.8,97.579,M,51.640,M,,*41
$GPGGA,160639.00,4825.075346,N,00428.360194,W,1,11,0.8,97.581,M,51.640,M,,*46
$GPGGA,160640.00,4825.075346,N,00428.360194,W,1,11,0.8,97.580,M,51.640,M,,*49
$GPGGA,160641.00,4825.075346,N,00428.360194,W,1,11,0.8,97.579,M,51.640,M,,*4E
$GPGGA,160642.00,4825.075347,N,00428.360194,W,1,11,0.8,97.581,M,51.640,M,,*4B
$GPGGA,160643.00,4825.075347,N,00428.360196,W,1,11,0.8,97.578,M,51.640,M,,*4E
$GPGGA,160644.00,4825.075347,N,00428.360196,W,1,11,0.8,97.580,M,51.640,M,,*4E
$GPGGA,160645.00,4825.075347,N,00428.360195,W,1,11,0.8,97.583,M,51.640,M,,*4F
$GPGGA,160646.00,4825.075346,N,00428.360196,W,1,11,0.8,97.585,M,51.640,M,,*48
$GPGGA,160647.00,4825.075346,N,00428.360197,W,1,11,0.8,97.585,M,51.640,M,,*48
$GPGGA,160648.00,4825.075345,N,00428.360198,W,1,11,0.8,97.586,M,51.640,M,,*48
$GPGGA,160649.00,4825.075344,N,00428.360197,W,1,11,0.8,97.585,M,51.640,M,,*44
$GPGGA,160650.00,4825.075343,N,00428.360198,W,1,11,0.8,97.585,M,51.640,M,,*44
$GPGGA,160651.00,4825.075342,N,00428.360199,W,1,11,0.8,97.584,M,51.640,M,,*44
$GPGGA,160652.00,4825.075341,N,00428.360199,W,1,11,0.8,97.584,M,51.640,M,,*44
$GPGGA,160653.00,4825.075341,N,00428.360200,W,1,11,0.8,97.585,M,51.640,M,,*47
$GPGGA,160654.00,4825.075341,N,00428.360201,W,1,11,0.8,97.586,M,51.640,M,,*42
$GPGGA,160655.00,4825.075340,N,00428.360201,W,1,11,0.8,97.584,M,51.640,M,,*40
$GPGGA,160656.00,4825.075340,N,00428.360201,W,1,11,0.8,97.588,M,51.640,M,,*4F
$GPGGA,160657.00,4825.075340,N,00428.360203,W,1,11,0.8,97.589,M,51.640,M,,*4D
$GPGGA,160658.00,4825.075341,N,00428.360203,W,1,11,0.8,97.587,M,51.640,M,,*4D
$GPGGA,160659.00,4825.075340,N,00428.360204,W,1,11,0.8,97.589,M,51.640,M,,*44
$GPGGA,160700.00,4825.075340,N,00428.360204,W,1,11,0.8,97.591,M,51.640,M,,*40
$GPGGA,160701.00,4825.075340,N,00428.360206,W,1,11,0.8,97.592,M,51.640,M,,*40
$GPGGA,160702.00,4825.075339,N,00428.360205,W,1,11,0.8,97.591,M,51.640,M,,*4D
$GPGGA,160703.00,4825.075339,N,00428.360206,W,1,11,0.8,97.594,M,51.640,M,,*4A
$GPGGA,160704.00,4825.075338,N,00428.360209,W,1,11,0.8,97.597,M,51.640,M,,*40
$GPGGA,160705.00,4825.075338,N,00428.360210,W,1,11,0.8,97.595,M,51.640,M,,*4B
$GPGGA,160706.00,4825.075337,N,00428.360210,W,1,11,0.8,97.597,M,51.640,M,,*45
$GPGGA,160707.00,4825.075336,N,00428.360210,W,1,11,0.8,97.600,M,51.640,M,,*48
$GPGGA,160708.00,4825.075337,N,00428.360212,W,1,11,0.8,97.599,M,51.640,M,,*47
$GPGGA,160709.00,4825.075337,N,00428.360212,W,1,11,0.8,97.601,M,51.640,M,,*44
$GPGGA,160710.00,4825.075337,N,00428.360213,W,1,11,0.8,97.601,M,51.640,M,,*4D
$GPGGA,160711.00,4825.075336,N,00428.360213,W,1,11,0.8,97.597,M,51.640,M,,*41
$GPGGA,160712.00,4825.075337,N,00428.360214,W,1,11,0.8,97.602,M,51.640,M,,*4B
$GPGGA,160713.00,4825.075336,N,00428.360215,W,1,11,0.8,97.599,M,51.640,M,,*4B
